"Date","Key 1","Key 2","Key 3","Value","HSE area","Key"
2020-04-17,NA,NA,NA,106,"HSE South","Local/Community transmission"
2020-04-17,NA,NA,NA,102,"HSE South","Not specified"
2020-04-17,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-17,NA,NA,NA,85,"HSE West","Local/Community transmission"
2020-04-17,NA,NA,NA,87,"HSE West","Not specified"
2020-04-16,NA,NA,NA,77,"HSE East","Foreign travel"
2020-04-16,NA,NA,NA,1988,"HSE East","Local/Community transmission"
2020-04-16,NA,NA,NA,108,"HSE East","Not specified"
2020-04-16,NA,NA,NA,7,"HSE Midlands","Foreign travel"
2020-04-16,NA,NA,NA,145,"HSE Midlands","Local/Community transmission"
2020-04-16,NA,NA,NA,63,"HSE Midlands","Not specified"
2020-04-16,NA,NA,NA,15,"HSE Mid-West","Foreign travel"
2020-04-16,NA,NA,NA,75,"HSE Mid-West","Local/Community transmission"
2020-04-16,NA,NA,NA,99,"HSE Mid-West","Not specified"
2020-04-16,NA,NA,NA,4,"HSE North-East","Foreign travel"
2020-04-16,NA,NA,NA,18,"HSE North-East","Local/Community transmission"
2020-04-16,NA,NA,NA,295,"HSE North-East","Not specified"
2020-04-16,NA,NA,NA,8,"HSE North-West","Foreign travel"
2020-04-16,NA,NA,NA,67,"HSE North-West","Local/Community transmission"
2020-04-16,NA,NA,NA,57,"HSE North-West","Not specified"
2020-04-16,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-16,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-16,NA,NA,NA,148,"HSE South-East","Not specified"
2020-04-16,NA,NA,NA,19,"HSE South","Foreign travel"
2020-04-16,NA,NA,NA,105,"HSE South","Local/Community transmission"
2020-04-16,NA,NA,NA,90,"HSE South","Not specified"
2020-04-16,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-16,NA,NA,NA,85,"HSE West","Local/Community transmission"
2020-04-16,NA,NA,NA,85,"HSE West","Not specified"
2020-04-15,NA,NA,NA,76,"HSE East","Foreign travel"
2020-04-15,NA,NA,NA,1862,"HSE East","Local/Community transmission"
2020-04-15,NA,NA,NA,105,"HSE East","Not specified"
2020-04-15,NA,NA,NA,7,"HSE Midlands","Foreign travel"
2020-04-15,NA,NA,NA,133,"HSE Midlands","Local/Community transmission"
2020-04-15,NA,NA,NA,56,"HSE Midlands","Not specified"
2020-04-15,NA,NA,NA,14,"HSE Mid-West","Foreign travel"
2020-04-15,NA,NA,NA,71,"HSE Mid-West","Local/Community transmission"
2020-04-15,NA,NA,NA,93,"HSE Mid-West","Not specified"
2020-04-15,NA,NA,NA,4,"HSE North-East","Foreign travel"
2020-04-15,NA,NA,NA,17,"HSE North-East","Local/Community transmission"
2020-04-15,NA,NA,NA,260,"HSE North-East","Not specified"
2020-04-15,NA,NA,NA,8,"HSE North-West","Foreign travel"
2020-04-15,NA,NA,NA,56,"HSE North-West","Local/Community transmission"
2020-04-15,NA,NA,NA,58,"HSE North-West","Not specified"
2020-04-15,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-15,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-15,NA,NA,NA,136,"HSE South-East","Not specified"
2020-04-15,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-15,NA,NA,NA,104,"HSE South","Local/Community transmission"
2020-04-15,NA,NA,NA,81,"HSE South","Not specified"
2020-04-15,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-15,NA,NA,NA,85,"HSE West","Local/Community transmission"
2020-04-15,NA,NA,NA,85,"HSE West","Not specified"
2020-04-14,NA,NA,NA,72,"HSE East","Foreign travel"
2020-04-14,NA,NA,NA,1732,"HSE East","Local/Community transmission"
2020-04-14,NA,NA,NA,102,"HSE East","Not specified"
2020-04-14,NA,NA,NA,6,"HSE Midlands","Foreign travel"
2020-04-14,NA,NA,NA,128,"HSE Midlands","Local/Community transmission"
2020-04-14,NA,NA,NA,56,"HSE Midlands","Not specified"
2020-04-14,NA,NA,NA,13,"HSE Mid-West","Foreign travel"
2020-04-14,NA,NA,NA,67,"HSE Mid-West","Local/Community transmission"
2020-04-14,NA,NA,NA,80,"HSE Mid-West","Not specified"
2020-04-14,NA,NA,NA,3,"HSE North-East","Foreign travel"
2020-04-14,NA,NA,NA,17,"HSE North-East","Local/Community transmission"
2020-04-14,NA,NA,NA,183,"HSE North-East","Not specified"
2020-04-14,NA,NA,NA,8,"HSE North-West","Foreign travel"
2020-04-14,NA,NA,NA,53,"HSE North-West","Local/Community transmission"
2020-04-14,NA,NA,NA,55,"HSE North-West","Not specified"
2020-04-14,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-14,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-14,NA,NA,NA,132,"HSE South-East","Not specified"
2020-04-14,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-14,NA,NA,NA,104,"HSE South","Local/Community transmission"
2020-04-14,NA,NA,NA,79,"HSE South","Not specified"
2020-04-14,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-14,NA,NA,NA,84,"HSE West","Local/Community transmission"
2020-04-14,NA,NA,NA,80,"HSE West","Not specified"
2020-04-13,NA,NA,NA,72,"HSE East","Foreign travel"
2020-04-13,NA,NA,NA,1614,"HSE East","Local/Community transmission"
2020-04-13,NA,NA,NA,81,"HSE East","Not specified"
2020-04-13,NA,NA,NA,6,"HSE Midlands","Foreign travel"
2020-04-13,NA,NA,NA,120,"HSE Midlands","Local/Community transmission"
2020-04-13,NA,NA,NA,51,"HSE Midlands","Not specified"
2020-04-13,NA,NA,NA,13,"HSE Mid-West","Foreign travel"
2020-04-13,NA,NA,NA,66,"HSE Mid-West","Local/Community transmission"
2020-04-13,NA,NA,NA,64,"HSE Mid-West","Not specified"
2020-04-13,NA,NA,NA,3,"HSE North-East","Foreign travel"
2020-04-13,NA,NA,NA,17,"HSE North-East","Local/Community transmission"
2020-04-13,NA,NA,NA,154,"HSE North-East","Not specified"
2020-04-13,NA,NA,NA,8,"HSE North-West","Foreign travel"
2020-04-13,NA,NA,NA,40,"HSE North-West","Local/Community transmission"
2020-04-13,NA,NA,NA,57,"HSE North-West","Not specified"
2020-04-13,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-13,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-13,NA,NA,NA,129,"HSE South-East","Not specified"
2020-04-13,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-13,NA,NA,NA,104,"HSE South","Local/Community transmission"
2020-04-13,NA,NA,NA,79,"HSE South","Not specified"
2020-04-13,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-13,NA,NA,NA,80,"HSE West","Local/Community transmission"
2020-04-13,NA,NA,NA,78,"HSE West","Not specified"
2020-04-12,NA,NA,NA,69,"HSE East","Foreign travel"
2020-04-12,NA,NA,NA,1529,"HSE East","Local/Community transmission"
2020-04-12,NA,NA,NA,71,"HSE East","Not specified"
2020-04-12,NA,NA,NA,6,"HSE Midlands","Foreign travel"
2020-04-12,NA,NA,NA,113,"HSE Midlands","Local/Community transmission"
2020-04-12,NA,NA,NA,52,"HSE Midlands","Not specified"
2020-04-12,NA,NA,NA,12,"HSE Mid-West","Foreign travel"
2020-04-12,NA,NA,NA,60,"HSE Mid-West","Local/Community transmission"
2020-04-12,NA,NA,NA,53,"HSE Mid-West","Not specified"
2020-04-12,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-12,NA,NA,NA,17,"HSE North-East","Local/Community transmission"
2020-04-12,NA,NA,NA,145,"HSE North-East","Not specified"
2020-04-12,NA,NA,NA,8,"HSE North-West","Foreign travel"
2020-04-12,NA,NA,NA,31,"HSE North-West","Local/Community transmission"
2020-04-12,NA,NA,NA,54,"HSE North-West","Not specified"
2020-04-12,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-12,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-12,NA,NA,NA,116,"HSE South-East","Not specified"
2020-04-12,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-12,NA,NA,NA,104,"HSE South","Local/Community transmission"
2020-04-12,NA,NA,NA,77,"HSE South","Not specified"
2020-04-12,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-12,NA,NA,NA,74,"HSE West","Local/Community transmission"
2020-04-12,NA,NA,NA,78,"HSE West","Not specified"
2020-04-11,NA,NA,NA,68,"HSE East","Foreign travel"
2020-04-11,NA,NA,NA,1370,"HSE East","Local/Community transmission"
2020-04-11,NA,NA,NA,69,"HSE East","Not specified"
2020-04-11,NA,NA,NA,6,"HSE Midlands","Foreign travel"
2020-04-11,NA,NA,NA,103,"HSE Midlands","Local/Community transmission"
2020-04-11,NA,NA,NA,48,"HSE Midlands","Not specified"
2020-04-11,NA,NA,NA,12,"HSE Mid-West","Foreign travel"
2020-04-11,NA,NA,NA,60,"HSE Mid-West","Local/Community transmission"
2020-04-11,NA,NA,NA,43,"HSE Mid-West","Not specified"
2020-04-11,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-11,NA,NA,NA,16,"HSE North-East","Local/Community transmission"
2020-04-11,NA,NA,NA,142,"HSE North-East","Not specified"
2020-04-11,NA,NA,NA,7,"HSE North-West","Foreign travel"
2020-04-11,NA,NA,NA,23,"HSE North-West","Local/Community transmission"
2020-04-11,NA,NA,NA,42,"HSE North-West","Not specified"
2020-04-11,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-11,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-11,NA,NA,NA,111,"HSE South-East","Not specified"
2020-04-11,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-11,NA,NA,NA,102,"HSE South","Local/Community transmission"
2020-04-11,NA,NA,NA,77,"HSE South","Not specified"
2020-04-11,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-11,NA,NA,NA,74,"HSE West","Local/Community transmission"
2020-04-11,NA,NA,NA,78,"HSE West","Not specified"
2020-04-10,NA,NA,NA,68,"HSE East","Foreign travel"
2020-04-10,NA,NA,NA,1249,"HSE East","Local/Community transmission"
2020-04-10,NA,NA,NA,68,"HSE East","Not specified"
2020-04-10,NA,NA,NA,6,"HSE Midlands","Foreign travel"
2020-04-10,NA,NA,NA,84,"HSE Midlands","Local/Community transmission"
2020-04-10,NA,NA,NA,41,"HSE Midlands","Not specified"
2020-04-10,NA,NA,NA,12,"HSE Mid-West","Foreign travel"
2020-04-10,NA,NA,NA,60,"HSE Mid-West","Local/Community transmission"
2020-04-10,NA,NA,NA,43,"HSE Mid-West","Not specified"
2020-04-10,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-10,NA,NA,NA,16,"HSE North-East","Local/Community transmission"
2020-04-10,NA,NA,NA,140,"HSE North-East","Not specified"
2020-04-10,NA,NA,NA,7,"HSE North-West","Foreign travel"
2020-04-10,NA,NA,NA,23,"HSE North-West","Local/Community transmission"
2020-04-10,NA,NA,NA,28,"HSE North-West","Not specified"
2020-04-10,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-10,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-10,NA,NA,NA,107,"HSE South-East","Not specified"
2020-04-10,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-10,NA,NA,NA,102,"HSE South","Local/Community transmission"
2020-04-10,NA,NA,NA,71,"HSE South","Not specified"
2020-04-10,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-10,NA,NA,NA,74,"HSE West","Local/Community transmission"
2020-04-10,NA,NA,NA,75,"HSE West","Not specified"
2020-04-09,NA,NA,NA,67,"HSE East","Foreign travel"
2020-04-09,NA,NA,NA,1146,"HSE East","Local/Community transmission"
2020-04-09,NA,NA,NA,67,"HSE East","Not specified"
2020-04-09,NA,NA,NA,5,"HSE Midlands","Foreign travel"
2020-04-09,NA,NA,NA,71,"HSE Midlands","Local/Community transmission"
2020-04-09,NA,NA,NA,41,"HSE Midlands","Not specified"
2020-04-09,NA,NA,NA,12,"HSE Mid-West","Foreign travel"
2020-04-09,NA,NA,NA,60,"HSE Mid-West","Local/Community transmission"
2020-04-09,NA,NA,NA,39,"HSE Mid-West","Not specified"
2020-04-09,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-09,NA,NA,NA,16,"HSE North-East","Local/Community transmission"
2020-04-09,NA,NA,NA,124,"HSE North-East","Not specified"
2020-04-09,NA,NA,NA,7,"HSE North-West","Foreign travel"
2020-04-09,NA,NA,NA,23,"HSE North-West","Local/Community transmission"
2020-04-09,NA,NA,NA,27,"HSE North-West","Not specified"
2020-04-09,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-09,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-09,NA,NA,NA,91,"HSE South-East","Not specified"
2020-04-09,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-09,NA,NA,NA,102,"HSE South","Local/Community transmission"
2020-04-09,NA,NA,NA,65,"HSE South","Not specified"
2020-04-09,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-09,NA,NA,NA,73,"HSE West","Local/Community transmission"
2020-04-09,NA,NA,NA,67,"HSE West","Not specified"
2020-04-08,NA,NA,NA,62,"HSE East","Foreign travel"
2020-04-08,NA,NA,NA,1046,"HSE East","Local/Community transmission"
2020-04-08,NA,NA,NA,67,"HSE East","Not specified"
2020-04-08,NA,NA,NA,5,"HSE Midlands","Foreign travel"
2020-04-08,NA,NA,NA,53,"HSE Midlands","Local/Community transmission"
2020-04-08,NA,NA,NA,41,"HSE Midlands","Not specified"
2020-04-08,NA,NA,NA,12,"HSE Mid-West","Foreign travel"
2020-04-08,NA,NA,NA,50,"HSE Mid-West","Local/Community transmission"
2020-04-08,NA,NA,NA,36,"HSE Mid-West","Not specified"
2020-04-08,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-08,NA,NA,NA,16,"HSE North-East","Local/Community transmission"
2020-04-08,NA,NA,NA,109,"HSE North-East","Not specified"
2020-04-08,NA,NA,NA,7,"HSE North-West","Foreign travel"
2020-04-08,NA,NA,NA,23,"HSE North-West","Local/Community transmission"
2020-04-08,NA,NA,NA,26,"HSE North-West","Not specified"
2020-04-08,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-08,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-08,NA,NA,NA,74,"HSE South-East","Not specified"
2020-04-08,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-08,NA,NA,NA,97,"HSE South","Local/Community transmission"
2020-04-08,NA,NA,NA,61,"HSE South","Not specified"
2020-04-08,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-08,NA,NA,NA,71,"HSE West","Local/Community transmission"
2020-04-08,NA,NA,NA,55,"HSE West","Not specified"
2020-04-07,NA,NA,NA,59,"HSE East","Foreign travel"
2020-04-07,NA,NA,NA,932,"HSE East","Local/Community transmission"
2020-04-07,NA,NA,NA,60,"HSE East","Not specified"
2020-04-07,NA,NA,NA,4,"HSE Midlands","Foreign travel"
2020-04-07,NA,NA,NA,49,"HSE Midlands","Local/Community transmission"
2020-04-07,NA,NA,NA,40,"HSE Midlands","Not specified"
2020-04-07,NA,NA,NA,11,"HSE Mid-West","Foreign travel"
2020-04-07,NA,NA,NA,49,"HSE Mid-West","Local/Community transmission"
2020-04-07,NA,NA,NA,27,"HSE Mid-West","Not specified"
2020-04-07,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-07,NA,NA,NA,15,"HSE North-East","Local/Community transmission"
2020-04-07,NA,NA,NA,103,"HSE North-East","Not specified"
2020-04-07,NA,NA,NA,7,"HSE North-West","Foreign travel"
2020-04-07,NA,NA,NA,23,"HSE North-West","Local/Community transmission"
2020-04-07,NA,NA,NA,16,"HSE North-West","Not specified"
2020-04-07,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-07,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-07,NA,NA,NA,69,"HSE South-East","Not specified"
2020-04-07,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-07,NA,NA,NA,95,"HSE South","Local/Community transmission"
2020-04-07,NA,NA,NA,60,"HSE South","Not specified"
2020-04-07,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-07,NA,NA,NA,71,"HSE West","Local/Community transmission"
2020-04-07,NA,NA,NA,37,"HSE West","Not specified"
2020-04-06,NA,NA,NA,53,"HSE East","Foreign travel"
2020-04-06,NA,NA,NA,789,"HSE East","Local/Community transmission"
2020-04-06,NA,NA,NA,57,"HSE East","Not specified"
2020-04-06,NA,NA,NA,4,"HSE Midlands","Foreign travel"
2020-04-06,NA,NA,NA,49,"HSE Midlands","Local/Community transmission"
2020-04-06,NA,NA,NA,34,"HSE Midlands","Not specified"
2020-04-06,NA,NA,NA,11,"HSE Mid-West","Foreign travel"
2020-04-06,NA,NA,NA,49,"HSE Mid-West","Local/Community transmission"
2020-04-06,NA,NA,NA,27,"HSE Mid-West","Not specified"
2020-04-06,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-06,NA,NA,NA,15,"HSE North-East","Local/Community transmission"
2020-04-06,NA,NA,NA,87,"HSE North-East","Not specified"
2020-04-06,NA,NA,NA,7,"HSE North-West","Foreign travel"
2020-04-06,NA,NA,NA,23,"HSE North-West","Local/Community transmission"
2020-04-06,NA,NA,NA,9,"HSE North-West","Not specified"
2020-04-06,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-06,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-06,NA,NA,NA,67,"HSE South-East","Not specified"
2020-04-06,NA,NA,NA,21,"HSE South","Foreign travel"
2020-04-06,NA,NA,NA,84,"HSE South","Local/Community transmission"
2020-04-06,NA,NA,NA,57,"HSE South","Not specified"
2020-04-06,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-06,NA,NA,NA,71,"HSE West","Local/Community transmission"
2020-04-06,NA,NA,NA,37,"HSE West","Not specified"
2020-04-05,NA,NA,NA,50,"HSE East","Foreign travel"
2020-04-05,NA,NA,NA,710,"HSE East","Local/Community transmission"
2020-04-05,NA,NA,NA,28,"HSE East","Not specified"
2020-04-05,NA,NA,NA,4,"HSE Midlands","Foreign travel"
2020-04-05,NA,NA,NA,45,"HSE Midlands","Local/Community transmission"
2020-04-05,NA,NA,NA,22,"HSE Midlands","Not specified"
2020-04-05,NA,NA,NA,10,"HSE Mid-West","Foreign travel"
2020-04-05,NA,NA,NA,48,"HSE Mid-West","Local/Community transmission"
2020-04-05,NA,NA,NA,23,"HSE Mid-West","Not specified"
2020-04-05,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-05,NA,NA,NA,15,"HSE North-East","Local/Community transmission"
2020-04-05,NA,NA,NA,51,"HSE North-East","Not specified"
2020-04-05,NA,NA,NA,7,"HSE North-West","Foreign travel"
2020-04-05,NA,NA,NA,20,"HSE North-West","Local/Community transmission"
2020-04-05,NA,NA,NA,11,"HSE North-West","Not specified"
2020-04-05,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-05,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-05,NA,NA,NA,67,"HSE South-East","Not specified"
2020-04-05,NA,NA,NA,20,"HSE South","Foreign travel"
2020-04-05,NA,NA,NA,80,"HSE South","Local/Community transmission"
2020-04-05,NA,NA,NA,53,"HSE South","Not specified"
2020-04-05,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-05,NA,NA,NA,70,"HSE West","Local/Community transmission"
2020-04-05,NA,NA,NA,37,"HSE West","Not specified"
2020-04-04,NA,NA,NA,49,"HSE East","Foreign travel"
2020-04-04,NA,NA,NA,651,"HSE East","Local/Community transmission"
2020-04-04,NA,NA,NA,25,"HSE East","Not specified"
2020-04-04,NA,NA,NA,4,"HSE Midlands","Foreign travel"
2020-04-04,NA,NA,NA,42,"HSE Midlands","Local/Community transmission"
2020-04-04,NA,NA,NA,15,"HSE Midlands","Not specified"
2020-04-04,NA,NA,NA,10,"HSE Mid-West","Foreign travel"
2020-04-04,NA,NA,NA,39,"HSE Mid-West","Local/Community transmission"
2020-04-04,NA,NA,NA,25,"HSE Mid-West","Not specified"
2020-04-04,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-04,NA,NA,NA,15,"HSE North-East","Local/Community transmission"
2020-04-04,NA,NA,NA,24,"HSE North-East","Not specified"
2020-04-04,NA,NA,NA,6,"HSE North-West","Foreign travel"
2020-04-04,NA,NA,NA,18,"HSE North-West","Local/Community transmission"
2020-04-04,NA,NA,NA,11,"HSE North-West","Not specified"
2020-04-04,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-04,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-04,NA,NA,NA,63,"HSE South-East","Not specified"
2020-04-04,NA,NA,NA,19,"HSE South","Foreign travel"
2020-04-04,NA,NA,NA,80,"HSE South","Local/Community transmission"
2020-04-04,NA,NA,NA,51,"HSE South","Not specified"
2020-04-04,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-04,NA,NA,NA,69,"HSE West","Local/Community transmission"
2020-04-04,NA,NA,NA,30,"HSE West","Not specified"
2020-04-03,NA,NA,NA,49,"HSE East","Foreign travel"
2020-04-03,NA,NA,NA,609,"HSE East","Local/Community transmission"
2020-04-03,NA,NA,NA,26,"HSE East","Not specified"
2020-04-03,NA,NA,NA,4,"HSE Midlands","Foreign travel"
2020-04-03,NA,NA,NA,35,"HSE Midlands","Local/Community transmission"
2020-04-03,NA,NA,NA,13,"HSE Midlands","Not specified"
2020-04-03,NA,NA,NA,10,"HSE Mid-West","Foreign travel"
2020-04-03,NA,NA,NA,39,"HSE Mid-West","Local/Community transmission"
2020-04-03,NA,NA,NA,25,"HSE Mid-West","Not specified"
2020-04-03,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-03,NA,NA,NA,15,"HSE North-East","Local/Community transmission"
2020-04-03,NA,NA,NA,18,"HSE North-East","Not specified"
2020-04-03,NA,NA,NA,6,"HSE North-West","Foreign travel"
2020-04-03,NA,NA,NA,18,"HSE North-West","Local/Community transmission"
2020-04-03,NA,NA,NA,1,"HSE North-West","Not specified"
2020-04-03,NA,NA,NA,5,"HSE South-East","Foreign travel"
2020-04-03,NA,NA,NA,3,"HSE South-East","Local/Community transmission"
2020-04-03,NA,NA,NA,60,"HSE South-East","Not specified"
2020-04-03,NA,NA,NA,18,"HSE South","Foreign travel"
2020-04-03,NA,NA,NA,76,"HSE South","Local/Community transmission"
2020-04-03,NA,NA,NA,46,"HSE South","Not specified"
2020-04-03,NA,NA,NA,7,"HSE West","Foreign travel"
2020-04-03,NA,NA,NA,64,"HSE West","Local/Community transmission"
2020-04-03,NA,NA,NA,14,"HSE West","Not specified"
2020-04-02,NA,NA,NA,31,"HSE East","Foreign travel"
2020-04-02,NA,NA,NA,570,"HSE East","Local/Community transmission"
2020-04-02,NA,NA,NA,38,"HSE East","Not specified"
2020-04-02,NA,NA,NA,2,"HSE Midlands","Foreign travel"
2020-04-02,NA,NA,NA,37,"HSE Midlands","Local/Community transmission"
2020-04-02,NA,NA,NA,10,"HSE Midlands","Not specified"
2020-04-02,NA,NA,NA,11,"HSE Mid-West","Foreign travel"
2020-04-02,NA,NA,NA,58,"HSE Mid-West","Local/Community transmission"
2020-04-02,NA,NA,NA,0,"HSE Mid-West","Not specified"
2020-04-02,NA,NA,NA,2,"HSE North-East","Foreign travel"
2020-04-02,NA,NA,NA,28,"HSE North-East","Local/Community transmission"
2020-04-02,NA,NA,NA,4,"HSE North-East","Not specified"
